seq,ts,phase,model,status,prompt_tokens,completion_tokens,reasoning_tokens,reasoning_estimated,finish_reason,latency_ms,cost_usd
5079,1788989518.52074,C-think-off-default,nemotron-3-nano:30b,200,44,195,,0,stop,9415.6,4.944e-05
5080,1788989520.93386,C-think-off-default,nemotron-3-nano:30b,200,43,115,,0,stop,9485.5,3.018e-05
5081,1788989523.717916,C-think-off-default,nemotron-3-nano:30b,200,42,135,,0,stop,10748.2,3.4920000000000004e-05
5082,1788989524.6293492,C-think-off-default,nemotron-3-nano:30b,200,45,47,,0,stop,9998.8,1.3979999999999998e-05
5083,1788989526.202168,C-think-off-default,nemotron-3-nano:30b,200,41,70,,0,stop,7671.5,1.9260000000000002e-05
5084,1788989528.376257,C-think-off-default,nemotron-3-nano:30b,200,35,115,,0,stop,7432.6,2.97e-05
5085,1788989528.6962612,C-think-off-default,nemotron-3-nano:30b,200,45,2,,0,stop,4968.2,3.1799999999999996e-06
5086,1788989530.400964,C-think-off-default,nemotron-3-nano:30b,200,53,90,,0,stop,5761.3,2.4779999999999997e-05
5087,1788989531.5297852,C-think-off-default,nemotron-3-nano:30b,200,36,48,,0,stop,5317.1,1.368e-05
5088,1788989536.936486,C-think-off-default,nemotron-3-nano:30b,200,44,288,,0,stop,8550.5,7.176e-05
5089,1788989537.8738089,C-think-off-default,nemotron-3-nano:30b,200,44,48,,0,stop,9169.5,1.416e-05
5090,1788989539.12323,C-think-off-default,nemotron-3-nano:30b,200,50,65,,0,stop,8712.1,1.86e-05
5091,1788989540.476335,C-think-off-default,nemotron-3-nano:30b,200,39,59,,0,stop,8935.8,1.65e-05
5092,1788989542.851143,C-think-off-default,nemotron-3-nano:30b,200,47,112,,0,stop,5905.4,2.97e-05
5093,1788989543.151229,C-think-off-default,nemotron-3-nano:30b,200,39,2,,0,stop,5266.8,2.8199999999999997e-06
5094,1788989548.2203279,C-think-off-default,nemotron-3-nano:30b,200,39,258,,0,stop,9087.6,6.425999999999998e-05
5095,1788989552.5087202,C-think-off-default,nemotron-3-nano:30b,200,44,215,,0,stop,12022.3,5.424e-05
5096,1788989554.5565991,C-think-off-default,nemotron-3-nano:30b,200,49,95,,0,stop,11696.1,2.574e-05
5097,1788989555.787374,C-think-off-default,nemotron-3-nano:30b,200,50,51,,0,stop,12628.9,1.524e-05
5098,1788989557.6086369,C-think-off-default,nemotron-3-nano:30b,200,45,96,,0,stop,9378.4,2.5739999999999998e-05
5099,1788989559.868628,C-think-off-default,nemotron-3-nano:30b,200,41,107,,0,stop,7348.8,2.814e-05
5100,1788989561.6857212,C-think-off-default,nemotron-3-nano:30b,200,45,95,,0,stop,7118.5,2.55e-05
5101,1788989564.073026,C-think-off-default,nemotron-3-nano:30b,200,47,113,,0,stop,8274.4,2.9939999999999998e-05
5102,1788989567.234281,C-think-off-default,nemotron-3-nano:30b,200,41,168,,0,stop,9615.3,4.278e-05
5103,1788989568.243619,C-think-off-default,nemotron-3-nano:30b,200,36,41,,0,stop,8364.3,1.2e-05
5104,1788989570.688236,C-think-off-default,nemotron-3-nano:30b,200,45,116,,0,stop,8991.1,3.054e-05
5105,1788989572.5258691,C-think-off-default,nemotron-3-nano:30b,200,45,84,,0,stop,8442.4,2.2859999999999998e-05
5106,1788989574.18014,C-think-off-default,nemotron-3-nano:30b,200,46,74,,0,stop,6935.8,2.0519999999999997e-05
5107,1788989577.177974,C-think-off-default,nemotron-3-nano:30b,200,39,147,,0,stop,8923.4,3.762e-05
5108,1788989579.035157,C-think-off-default,nemotron-3-nano:30b,200,44,85,,0,stop,8336.6,2.304e-05
5109,1788989580.62693,C-think-off-default,nemotron-3-nano:30b,200,49,83,,0,stop,8090.5,2.2859999999999998e-05
5110,1788989583.008341,C-think-off-default,nemotron-3-nano:30b,200,46,113,,0,stop,8818.2,2.9879999999999995e-05
5111,1788989584.102117,C-think-off-default,nemotron-3-nano:30b,200,40,44,,0,stop,6914.2,1.296e-05
5112,1788989585.942177,C-think-off-default,nemotron-3-nano:30b,200,44,84,,0,stop,6897.1,2.2800000000000002e-05
5113,1788989587.450646,C-think-off-default,nemotron-3-nano:30b,200,46,79,,0,stop,6813.2,2.172e-05
5114,1788989589.782376,C-think-off-default,nemotron-3-nano:30b,200,46,110,,0,stop,6764.2,2.9159999999999995e-05
5115,1788989590.97777,C-think-off-default,nemotron-3-nano:30b,200,41,50,,0,stop,6864.0,1.446e-05
5116,1788989592.533161,C-think-off-default,nemotron-3-nano:30b,200,43,69,,0,stop,6581.2,1.914e-05
5117,1788989594.3038678,C-think-off-default,nemotron-3-nano:30b,200,46,93,,0,stop,6842.9,2.5079999999999997e-05
5118,1788989595.648726,C-think-off-default,nemotron-3-nano:30b,200,48,70,,0,stop,5855.2,1.968e-05
5119,1788989596.929555,C-think-off-default,nemotron-3-nano:30b,200,39,67,,0,stop,5941.8,1.842e-05
5120,1788989598.13234,C-think-off-default,nemotron-3-nano:30b,200,35,53,,0,stop,5589.1,1.4819999999999999e-05
5121,1788989599.684185,C-think-off-default,nemotron-3-nano:30b,200,40,69,,0,stop,5369.8,1.8959999999999998e-05
5122,1788989601.533939,C-think-off-default,nemotron-3-nano:30b,200,42,85,,0,stop,5874.8,2.2919999999999997e-05
5123,1788989603.435939,C-think-off-default,nemotron-3-nano:30b,200,42,100,,0,stop,6496.0,2.652e-05
5124,1788989605.2585971,C-think-off-default,nemotron-3-nano:30b,200,38,84,,0,stop,7115.5,2.2440000000000002e-05
5125,1788989606.940608,C-think-off-default,nemotron-3-nano:30b,200,42,75,,0,stop,7245.7,2.052e-05
5126,1788989608.1554408,C-think-off-default,nemotron-3-nano:30b,200,45,63,,0,stop,6611.1,1.782e-05
5127,1788989608.474428,C-think-off-default,nemotron-3-nano:30b,200,43,2,,0,stop,5027.8,3.06e-06
5128,1788989611.2950249,C-think-off-default,nemotron-3-nano:30b,200,39,150,,0,stop,6026.4,3.834e-05
5129,1788989613.878172,C-think-off-default,nemotron-3-nano:30b,200,38,137,,0,stop,6928.6,3.5159999999999995e-05
5130,1788989616.445942,C-think-off-default,nemotron-3-nano:30b,200,33,127,,0,stop,8280.1,3.246e-05
5131,1788989617.6717608,C-think-off-default,nemotron-3-nano:30b,200,45,64,,0,stop,9189.5,1.806e-05
5132,1788989619.113759,C-think-off-default,nemotron-3-nano:30b,200,42,63,,0,stop,7809.5,1.764e-05
5133,1788989619.914342,C-think-off-default,nemotron-3-nano:30b,200,33,32,,0,stop,6025.0,9.66e-06
5134,1788989621.676199,C-think-off-default,nemotron-3-nano:30b,200,42,93,,0,stop,5219.9,2.484e-05
5135,1788989623.3838139,C-think-off-default,nemotron-3-nano:30b,200,44,89,,0,stop,5701.6,2.4e-05
5136,1788989626.1225479,C-think-off-default,nemotron-3-nano:30b,200,33,145,,0,stop,6998.5,3.678e-05
5137,1788989627.875753,C-think-off-default,nemotron-3-nano:30b,200,43,79,,0,stop,7950.6,2.154e-05
5138,1788989628.1750631,C-think-off-default,nemotron-3-nano:30b,200,38,2,,0,stop,6488.3,2.76e-06
5139,1788989629.29768,C-think-off-default,nemotron-3-nano:30b,200,42,46,,0,stop,5903.2,1.3559999999999999e-05
5140,1788989631.244822,C-think-off-default,nemotron-3-nano:30b,200,49,89,,0,stop,5111.3,2.43e-05
5141,1788989632.397048,C-think-off-default,nemotron-3-nano:30b,200,38,47,,0,stop,4511.0,1.3559999999999999e-05
5142,1788989633.5827699,C-think-off-default,nemotron-3-nano:30b,200,48,49,,0,stop,5400.0,1.464e-05
5143,1788989634.9724329,C-think-off-default,nemotron-3-nano:30b,200,45,60,,0,stop,5664.9,1.71e-05
5144,1788989636.5466712,C-think-off-default,nemotron-3-nano:30b,200,45,70,,0,stop,5291.9,1.95e-05
5145,1788989638.784899,C-think-off-default,nemotron-3-nano:30b,200,45,118,,0,stop,6377.2,3.102e-05
5146,1788989640.106727,C-think-off-default,nemotron-3-nano:30b,200,42,56,,0,stop,6513.3,1.596e-05
5147,1788989641.92526,C-think-off-default,nemotron-3-nano:30b,200,45,83,,0,stop,6943.1,2.2619999999999997e-05
5148,1788989643.011124,C-think-off-default,nemotron-3-nano:30b,200,37,44,,0,stop,6453.3,1.2779999999999998e-05
5149,1788989645.072164,C-think-off-default,nemotron-3-nano:30b,200,43,109,,0,stop,6276.8,2.8740000000000003e-05
5150,1788989647.564299,C-think-off-default,nemotron-3-nano:30b,200,46,132,,0,stop,7445.6,3.4439999999999996e-05
5151,1788989648.793749,C-think-off-default,nemotron-3-nano:30b,200,50,51,,0,stop,6858.3,1.524e-05
5152,1788989649.100302,C-think-off-default,nemotron-3-nano:30b,200,42,2,,0,stop,6079.2,3e-06
5153,1788989650.57392,C-think-off-default,nemotron-3-nano:30b,200,34,68,,0,stop,5491.5,1.836e-05
5154,1788989651.83142,C-think-off-default,nemotron-3-nano:30b,200,41,65,,0,stop,4256.6,1.806e-05
5155,1788989653.092575,C-think-off-default,nemotron-3-nano:30b,200,41,53,,0,stop,4288.9,1.518e-05
5156,1788989654.389707,C-think-off-default,nemotron-3-nano:30b,200,48,55,,0,stop,5281.6,1.608e-05
5157,1788989656.148751,C-think-off-default,nemotron-3-nano:30b,200,42,80,,0,stop,5564.6,2.172e-05
5158,1788989657.6552582,C-think-off-default,nemotron-3-nano:30b,200,45,66,,0,stop,5813.3,1.854e-05
5159,1788989659.1205812,C-think-off-default,nemotron-3-nano:30b,200,42,77,,0,stop,6018.1,2.1e-05
5160,1788989660.319498,C-think-off-default,nemotron-3-nano:30b,200,46,62,,0,stop,5919.7,1.764e-05
5161,1788989661.675282,C-think-off-default,nemotron-3-nano:30b,200,45,58,,0,stop,5516.6,1.662e-05
5162,1788989662.7045388,C-think-off-default,nemotron-3-nano:30b,200,41,41,,0,stop,5038.1,1.23e-05
5163,1788989664.3385448,C-think-off-default,nemotron-3-nano:30b,200,48,73,,0,stop,5208.1,2.0399999999999998e-05
5164,1788989665.778059,C-think-off-default,nemotron-3-nano:30b,200,45,75,,0,stop,5448.4,2.07e-05
5165,1788989667.192144,C-think-off-default,nemotron-3-nano:30b,200,44,61,,0,stop,5505.9,1.7279999999999997e-05
5166,1788989668.576822,C-think-off-default,nemotron-3-nano:30b,200,50,59,,0,stop,5861.1,1.7160000000000002e-05
5167,1788989673.844765,C-think-off-default,nemotron-3-nano:30b,200,43,281,,0,stop,9495.3,7.002e-05
5168,1788989674.773779,C-think-off-default,nemotron-3-nano:30b,200,37,48,,0,stop,8985.2,1.3739999999999999e-05
5169,1788989676.538762,C-think-off-default,nemotron-3-nano:30b,200,41,92,,0,stop,9336.2,2.454e-05
5170,1788989677.6047611,C-think-off-default,nemotron-3-nano:30b,200,45,42,,0,stop,9017.3,1.278e-05
5171,1788989680.024711,C-think-off-default,nemotron-3-nano:30b,200,39,116,,0,stop,6169.7,3.018e-05
5172,1788989681.928666,C-think-off-default,nemotron-3-nano:30b,200,49,87,,0,stop,7144.8,2.382e-05
5173,1788989683.688683,C-think-off-default,nemotron-3-nano:30b,200,48,93,,0,stop,7139.1,2.52e-05
5174,1788989686.778361,C-think-off-default,nemotron-3-nano:30b,200,46,164,,0,stop,9163.2,4.2119999999999997e-05
5175,1788989687.763508,C-think-off-default,nemotron-3-nano:30b,200,48,51,,0,stop,7728.6,1.5120000000000001e-05
5176,1788989689.910053,C-think-off-default,nemotron-3-nano:30b,200,45,113,,0,stop,7970.4,2.9819999999999996e-05
5177,1788989690.217807,C-think-off-default,nemotron-3-nano:30b,200,43,2,,0,stop,6518.3,3.06e-06
5178,1788989692.203686,C-think-off-default,nemotron-3-nano:30b,200,42,92,,0,stop,5413.7,2.4599999999999998e-05
5179,1788989696.416764,C-think-off-default,nemotron-3-nano:30b,200,41,224,,0,stop,8643.1,5.622e-05
5180,1788989701.225663,C-think-off-default,nemotron-3-nano:30b,200,40,244,,0,stop,11304.6,6.095999999999999e-05
5181,1788989703.698039,C-think-off-default,nemotron-3-nano:30b,200,46,117,,0,stop,13472.8,3.0839999999999996e-05
5182,1788989704.029257,C-think-off-default,nemotron-3-nano:30b,200,39,4,,0,stop,11814.4,3.2999999999999997e-06
5183,1788989705.53309,C-think-off-default,nemotron-3-nano:30b,200,45,66,,0,stop,9105.9,1.854e-05
5184,1788989705.6148632,C-think-off-default,nemotron-3-nano:30b,200,49,2,,0,stop,4379.1,3.42e-06
5185,1788989707.264398,C-think-off-default,nemotron-3-nano:30b,200,43,74,,0,stop,3555.7,2.0339999999999995e-05
5186,1788989709.525544,C-think-off-default,nemotron-3-nano:30b,200,43,107,,0,stop,5488.9,2.8259999999999997e-05
5187,1788989710.713543,C-think-off-default,nemotron-3-nano:30b,200,45,49,,0,stop,5170.9,1.4459999999999999e-05
5188,1788989712.165069,C-think-off-default,nemotron-3-nano:30b,200,48,76,,0,stop,6540.3,2.1119999999999998e-05
5189,1788989712.476083,C-think-off-default,nemotron-3-nano:30b,200,41,2,,0,stop,5201.1,2.94e-06
5190,1788989712.7841868,C-think-off-default,nemotron-3-nano:30b,200,43,2,,0,stop,3248.5,3.06e-06
5191,1788989714.152189,C-think-off-default,nemotron-3-nano:30b,200,41,59,,0,stop,3427.5,1.662e-05
5192,1788989717.353793,C-think-off-default,nemotron-3-nano:30b,200,41,170,,0,stop,5177.7,4.3259999999999996e-05
5193,1788989719.7036428,C-think-off-default,nemotron-3-nano:30b,200,39,112,,0,stop,7220.1,2.9219999999999998e-05
5194,1788989721.8569448,C-think-off-default,nemotron-3-nano:30b,200,46,101,,0,stop,9065.5,2.7e-05
5195,1788989722.1672819,C-think-off-default,nemotron-3-nano:30b,200,45,2,,0,stop,8005.2,3.1799999999999996e-06
5196,1788989725.582603,C-think-off-default,nemotron-3-nano:30b,200,42,169,,0,stop,8218.7,4.308e-05
5197,1788989726.8176582,C-think-off-default,nemotron-3-nano:30b,200,44,64,,0,stop,7103.5,1.8e-05
5198,1788989727.894261,C-think-off-default,nemotron-3-nano:30b,200,38,44,,0,stop,6027.1,1.2839999999999997e-05
5199,1788989729.342537,C-think-off-default,nemotron-3-nano:30b,200,38,64,,0,stop,7167.8,1.764e-05
5200,1788989730.953752,C-think-off-default,nemotron-3-nano:30b,200,48,71,,0,stop,5361.0,1.992e-05
5201,1788989733.127114,C-think-off-default,nemotron-3-nano:30b,200,38,103,,0,stop,6299.7,2.7e-05
5202,1788989734.7864041,C-think-off-default,nemotron-3-nano:30b,200,46,74,,0,stop,6882.2,2.0519999999999997e-05
5203,1788989736.34713,C-think-off-default,nemotron-3-nano:30b,200,45,82,,0,stop,6993.7,2.238e-05
5204,1788989738.76752,C-think-off-default,nemotron-3-nano:30b,200,35,118,,0,stop,7803.7,3.042e-05
5205,1788989738.854549,C-think-off-default,nemotron-3-nano:30b,200,43,2,,0,stop,5718.2,3.06e-06
5206,1788989739.7650251,C-think-off-default,nemotron-3-nano:30b,200,49,47,,0,stop,4968.3,1.422e-05
5207,1788989741.556951,C-think-off-default,nemotron-3-nano:30b,200,34,85,,0,stop,5199.3,2.244e-05
5208,1788989743.247881,C-think-off-default,nemotron-3-nano:30b,200,42,76,,0,stop,4470.1,2.0759999999999998e-05
5209,1788989744.982508,C-think-off-default,nemotron-3-nano:30b,200,46,78,,0,stop,6119.5,2.1479999999999998e-05
5210,1788989748.322096,C-think-off-default,nemotron-3-nano:30b,200,42,165,,0,stop,8547.0,4.212e-05
5211,1788989750.452304,C-think-off-default,nemotron-3-nano:30b,200,41,100,,0,stop,8884.5,2.646e-05
5212,1788989755.797939,C-think-off-default,nemotron-3-nano:30b,200,40,273,,0,stop,12538.5,6.792e-05
5213,1788989757.842604,C-think-off-default,nemotron-3-nano:30b,200,41,95,,0,stop,12849.8,2.5260000000000002e-05
5214,1788989761.0460732,C-think-off-default,nemotron-3-nano:30b,200,43,169,,0,stop,12713.2,4.313999999999999e-05
5215,1788989762.519443,C-think-off-default,nemotron-3-nano:30b,200,43,77,,0,stop,12056.7,2.106e-05
5216,1788989763.638311,C-think-off-default,nemotron-3-nano:30b,200,44,45,,0,stop,7830.3,1.3439999999999998e-05
5217,1788989765.0124958,C-think-off-default,nemotron-3-nano:30b,200,44,59,,0,stop,7159.3,1.6800000000000002e-05
5218,1788989768.328737,C-think-off-default,nemotron-3-nano:30b,200,46,176,,0,stop,7272.5,4.4999999999999996e-05
5219,1788989769.732436,C-think-off-default,nemotron-3-nano:30b,200,48,73,,0,stop,7204.7,2.0399999999999998e-05
5220,1788989772.077603,C-think-off-default,nemotron-3-nano:30b,200,53,110,,0,stop,8428.7,2.9579999999999998e-05
5221,1788989772.1495051,C-think-off-default,nemotron-3-nano:30b,200,44,2,,0,stop,7126.7,3.1199999999999998e-06
5222,1788989772.9668128,C-think-off-default,nemotron-3-nano:30b,200,44,29,,0,stop,4627.1,9.6e-06
5223,1788989774.745833,C-think-off-default,nemotron-3-nano:30b,200,44,94,,0,stop,5002.7,2.52e-05
5224,1788989776.636371,C-think-off-default,nemotron-3-nano:30b,200,50,86,,0,stop,4548.0,2.364e-05
5225,1788989780.599841,C-think-off-default,nemotron-3-nano:30b,200,48,210,,0,stop,8439.7,5.328e-05
5226,1788989783.491554,C-think-off-default,nemotron-3-nano:30b,200,41,140,,0,stop,10515.0,3.6060000000000004e-05
5227,1788989786.440941,C-think-off-default,nemotron-3-nano:30b,200,45,143,,0,stop,11684.6,3.702e-05
5228,1788989789.235283,C-think-off-default,nemotron-3-nano:30b,200,44,135,,0,stop,12587.9,3.5039999999999997e-05
5229,1788989791.135427,C-think-off-default,nemotron-3-nano:30b,200,48,100,,0,stop,10525.4,2.688e-05
5230,1788989792.2743979,C-think-off-default,nemotron-3-nano:30b,200,44,59,,0,stop,8772.5,1.6800000000000002e-05
5231,1788989793.8789911,C-think-off-default,nemotron-3-nano:30b,200,44,84,,0,stop,7427.3,2.2800000000000002e-05
5232,1788989795.0737338,C-think-off-default,nemotron-3-nano:30b,200,45,62,,0,stop,5827.5,1.7579999999999998e-05
5233,1788989795.9396212,C-think-off-default,nemotron-3-nano:30b,200,42,32,,0,stop,4795.1,1.0199999999999999e-05
5234,1788989797.122543,C-think-off-default,nemotron-3-nano:30b,200,43,49,,0,stop,4837.7,1.434e-05
5235,1788989798.0185258,C-think-off-default,nemotron-3-nano:30b,200,37,33,,0,stop,4129.4,1.0140000000000001e-05
5236,1788989802.2247648,C-think-off-default,nemotron-3-nano:30b,200,40,212,,0,stop,7140.8,5.327999999999999e-05
5237,1788989803.3665679,C-think-off-default,nemotron-3-nano:30b,200,48,45,,0,stop,7416.0,1.368e-05
5238,1788989806.207989,C-think-off-default,nemotron-3-nano:30b,200,45,138,,0,stop,9074.5,3.582e-05
5239,1788989810.462976,C-think-off-default,nemotron-3-nano:30b,200,34,226,,0,stop,12433.4,5.6279999999999996e-05
5240,1788989811.936906,C-think-off-default,nemotron-3-nano:30b,200,41,65,,0,stop,9701.1,1.806e-05
5241,1788989814.931039,C-think-off-default,nemotron-3-nano:30b,200,42,146,,0,stop,11554.2,3.756e-05
5242,1788989815.247633,C-think-off-default,nemotron-3-nano:30b,200,45,2,,0,stop,9028.8,3.1799999999999996e-06
5243,1788989817.329401,C-think-off-default,nemotron-3-nano:30b,200,45,97,,0,stop,6855.1,2.5979999999999995e-05
5244,1788989818.846331,C-think-off-default,nemotron-3-nano:30b,200,49,66,,0,stop,6898.0,1.878e-05
5245,1788989821.93372,C-think-off-default,nemotron-3-nano:30b,200,45,163,,0,stop,6991.6,4.182e-05
5246,1788989824.603689,C-think-off-default,nemotron-3-nano:30b,200,50,127,,0,stop,9348.1,3.3480000000000005e-05
5247,1788989826.590145,C-think-off-default,nemotron-3-nano:30b,200,49,92,,0,stop,9250.0,2.502e-05
5248,1788989828.499879,C-think-off-default,nemotron-3-nano:30b,200,44,100,,0,stop,9645.4,2.664e-05
5249,1788989829.3728158,C-think-off-default,nemotron-3-nano:30b,200,44,45,,0,stop,7428.5,1.3439999999999998e-05
5250,1788989832.123769,C-think-off-default,nemotron-3-nano:30b,200,44,146,,0,stop,7509.9,3.768e-05
5251,1788989833.35327,C-think-off-default,nemotron-3-nano:30b,200,40,52,,0,stop,6755.1,1.4880000000000002e-05
5252,1788989836.507403,C-think-off-default,nemotron-3-nano:30b,200,38,155,,0,stop,7996.3,3.9479999999999995e-05
5253,1788989837.479459,C-think-off-default,nemotron-3-nano:30b,200,49,48,,0,stop,8095.1,1.4459999999999999e-05
5254,1788989837.8213298,C-think-off-default,nemotron-3-nano:30b,200,49,2,,0,stop,5686.5,3.42e-06
5255,1788989840.0710132,C-think-off-default,nemotron-3-nano:30b,200,49,118,,0,stop,6707.2,3.126e-05
5256,1788989843.278718,C-think-off-default,nemotron-3-nano:30b,200,46,168,,0,stop,6759.6,4.308e-05
5257,1788989846.58565,C-think-off-default,nemotron-3-nano:30b,200,36,163,,0,stop,9095.3,4.128e-05
5258,1788989848.81021,C-think-off-default,nemotron-3-nano:30b,200,35,108,,0,stop,10978.6,2.802e-05
5259,1788989850.126724,C-think-off-default,nemotron-3-nano:30b,200,49,69,,0,stop,10045.3,1.95e-05
5260,1788989851.3715,C-think-off-default,nemotron-3-nano:30b,200,45,64,,0,stop,8082.1,1.806e-05
5261,1788989851.686038,C-think-off-default,nemotron-3-nano:30b,200,41,2,,0,stop,5089.3,2.94e-06
5262,1788989853.1299572,C-think-off-default,nemotron-3-nano:30b,200,46,62,,0,stop,4307.1,1.764e-05
5263,1788989855.0331368,C-think-off-default,nemotron-3-nano:30b,200,42,100,,0,stop,4896.1,2.652e-05
5264,1788989855.349313,C-think-off-default,nemotron-3-nano:30b,200,43,2,,0,stop,3967.2,3.06e-06
5265,1788989858.1488159,C-think-off-default,nemotron-3-nano:30b,200,45,138,,0,stop,6455.2,3.582e-05
5266,1788989861.055818,C-think-off-default,nemotron-3-nano:30b,200,42,142,,0,stop,7916.1,3.66e-05
5267,1788989862.11409,C-think-off-default,nemotron-3-nano:30b,200,38,43,,0,stop,7068.9,1.26e-05
5268,1788989864.8284779,C-think-off-default,nemotron-3-nano:30b,200,50,130,,0,stop,9471.4,3.4200000000000005e-05
5269,1788989866.234575,C-think-off-default,nemotron-3-nano:30b,200,42,61,,0,stop,8076.4,1.7160000000000002e-05
5270,1788989867.605216,C-think-off-default,nemotron-3-nano:30b,200,46,70,,0,stop,6538.5,1.9560000000000002e-05
5271,1788989870.795719,C-think-off-default,nemotron-3-nano:30b,200,40,157,,0,stop,8671.0,4.0079999999999996e-05
